"Id adresu"|"Numer ksiegi"|"Typ praktyki"|"Id wspólnika"|"Nazwa zakladu leczniczego"|"Regon"|"Rodzaj adresu"|"Adres dokumentacji medycznej jak wezwanie?"|"Kod praktyki"|"Opis praktyki"|"Teryt"|"Teryt - opis"|"Ulica"|"Budynek"|"Lokal"|"Kod pocztowy"|"Poczta"|"Miejscowosc"
"3668133"|"000000130803"|"G"|"1291382"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3207033"|"Kamień Pomorski - gmina miejsko-wiejsk"|""|""|""|"72-400"|""|"Górki  Pomorskie"
"3668134"|"000000130803"|"G"|"1291382"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3207033"|"Kamień Pomorski - gmina miejsko-wiejsk"|""|""|""|"72-400"|""|"Jarszewo"
"3668135"|"000000130803"|"G"|"1291382"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3207023"|"Golczewo - gmina miejsko-wiejsk"|"ul. Szkolna"|"2"|""|"72-410"|""|"Wysoka Kamieńska"
"3668617"|"000000130984"|"G"|"1291708"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"Dąbala"|"25"|""|"33-100"|""|"Tarnów"
"3668618"|"000000130984"|"G"|"1291709"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"Dąbala"|"25"|""|"33-100"|""|"Tarnów"
"3668774"|"000000131040"|"G"|"1291796"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2415041"|"Wodzisław Śląski - gmina miejska"|"Leszka"|"10"|""|"44-286"|""|"Wodzisław Śląski"
"3668775"|"000000131040"|"G"|"1291797"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"2415041"|"Wodzisław Śląski - gmina miejska"|"Leszka"|"10"|""|"44-286"|""|"Wodzisław Śląski"
"3669288"|"000000131206"|"G"|"1292088"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3003072"|"Mieleszyn - gmina wiejska"|""|"96"|""|"62-213"|""|"Łopienno"
"3669288"|"000000131206"|"G"|"1292088"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3003072"|"Mieleszyn - gmina wiejska"|""|"11"|""|"62-212"|""|"Mieleszyn"
"3669289"|"000000131206"|"G"|"1292088"|""|""|"Adres udzielania świadczeń"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłacznie w miejscu wezwania"|"3003072"|"Mieleszyn - gmina wiejska"|""|"11"|""|"62-212"|""|"Mieleszyn"
"3669289"|"000000131206"|"G"|"1292088"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłacznie w miejscu wezwania"|"3003072"|"Mieleszyn - gmina wiejska"|""|"11"|""|"62-212"|""|"Mieleszyn"
"3669290"|"000000131206"|"G"|"1292089"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3003072"|"Mieleszyn - gmina wiejska"|""|"11"|""|"62-212"|""|"Mieleszyn"
"3669291"|"000000131206"|"G"|"1292089"|""|""|"Adres miejsca przyjmowania wezwań"|"TAK"|"95"|"97 (95) - indywidualna praktyka pielęgniarska wyłacznie w miejscu wezwania"|"3003072"|"Mieleszyn - gmina wiejska"|""|"11"|""|"62-212"|""|"Mieleszyn"
"3669768"|"000000131359"|"G"|"1292361"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669769"|"000000131359"|"G"|"1292362"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669770"|"000000131359"|"G"|"1292363"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669771"|"000000131359"|"G"|"1292364"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669772"|"000000131359"|"G"|"1292365"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669773"|"000000131359"|"G"|"1292366"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669774"|"000000131359"|"G"|"1292367"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669775"|"000000131359"|"G"|"1292368"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669776"|"000000131359"|"G"|"1292369"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669777"|"000000131359"|"G"|"1292370"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669778"|"000000131359"|"G"|"1292371"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669779"|"000000131359"|"G"|"1292372"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669780"|"000000131359"|"G"|"1292373"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669781"|"000000131359"|"G"|"1292374"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669782"|"000000131359"|"G"|"1292375"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669783"|"000000131359"|"G"|"1292376"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669784"|"000000131359"|"G"|"1292377"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669785"|"000000131359"|"G"|"1292378"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669786"|"000000131359"|"G"|"1292379"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669787"|"000000131359"|"G"|"1292380"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669788"|"000000131359"|"G"|"1292381"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669789"|"000000131359"|"G"|"1292382"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3669790"|"000000131359"|"G"|"1292383"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218014"|"Andrychów - miasto"|"Krakowska"|"140"|""|"34-120"|""|"Andrychów"
"3670028"|"000000004166"|"G"|"1292516"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670028"|"000000004166"|"G"|"1292516"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670028"|"000000004166"|"G"|"1292516"|""|""|"Adres miejsca przyjmowania wezwań"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670029"|"000000004166"|"G"|"1292517"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670029"|"000000004166"|"G"|"1292517"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670030"|"000000004166"|"G"|"1292518"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670030"|"000000004166"|"G"|"1292518"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670031"|"000000004166"|"G"|"1292519"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670031"|"000000004166"|"G"|"1292519"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Pomorskie"|"6 C"|""|"65-001"|""|"Zielona Góra"
"3670148"|"000000003919"|"G"|"1292586"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"9*9"|""|"65-536"|""|"Zielona Góra"
"3670148"|"000000003919"|"G"|"1292586"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670148"|"000000003919"|"G"|"1292586"|""|""|"Adres miejsca przyjmowania wezwań"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"9*9"|""|"65-536"|""|"Zielona Góra"
"3670149"|"000000003919"|"G"|"1292587"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670149"|"000000003919"|"G"|"1292587"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670150"|"000000003919"|"G"|"1292588"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670150"|"000000003919"|"G"|"1292588"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670150"|"000000003919"|"G"|"1292588"|""|""|"Adres miejsca przyjmowania wezwań"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670151"|"000000003919"|"G"|"1292589"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zuielona Góra"
"3670151"|"000000003919"|"G"|"1292589"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670151"|"000000003919"|"G"|"1292589"|""|""|"Adres miejsca przyjmowania wezwań"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zuielona Góra"
"3670152"|"000000003919"|"G"|"1292590"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670152"|"000000003919"|"G"|"1292590"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670152"|"000000003919"|"G"|"1292590"|""|""|"Adres miejsca przyjmowania wezwań"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0862011"|"Zielona Góra - gmina miejska"|"Wyszyńskiego"|"99"|""|"65-536"|""|"Zielona Góra"
"3670342"|"000000131526"|"G"|"1292695"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"Zbylitowska"|"7"|""|"33-101"|""|"Tarnów"
"3670343"|"000000131526"|"G"|"1292695"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"ul. Księdza Jana Skorupki"|"9"|""|"33-100"|""|"Tarnów"
"3670344"|"000000131526"|"G"|"1292695"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"al. Solidarności"|"18"|""|"33-100"|""|"Tarnów"
"3670345"|"000000131526"|"G"|"1292696"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"Zbylitowska"|"7"|""|"33-101"|""|"Tarnów"
"3670346"|"000000131526"|"G"|"1292696"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"ul. Księdza Jana Skorupki"|"9"|""|"33-100"|""|"Tarnów"
"3670347"|"000000131526"|"G"|"1292696"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1263011"|"Tarnów - gmina miejska"|"al. Solidarności"|"18"|""|"33-100"|""|"Tarnów"
"3670580"|"000000131593"|"G"|"1292825"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0264011"|"Wrocław - gmina miejska"|"Kasprowicza"|"40"|""|"51-137"|""|"Wrocław"
"3670580"|"000000131593"|"G"|"1292825"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0223022"|"Długołęka - gmina wiejska"|"Jodłowa"|"1"|""|"55-095"|""|"Mirków"
"3670581"|"000000131593"|"G"|"1292826"|""|""|"Adres przechowywania dokumentacji"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0214011"|"Oleśnica - gmina miejska"|"Klonowa"|"6a"|"9"|"56-400"|""|"Oleśnica"
"3670581"|"000000131593"|"G"|"1292826"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"0223022"|"Długołęka - gmina wiejska"|"Jodłowa"|"1"|""|"55-095"|""|"Mirków"
"3671298"|"000000131834"|"G"|"1293234"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3017052"|"Przygodzice - gmina wiejska"|"Wrocławska"|"38"|""|"63-421"|""|"Przygodzice"
"3671299"|"000000131834"|"G"|"1293235"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3017052"|"Przygodzice - gmina wiejska"|"Wrocławska"|"38"|""|"63-421"|""|"Przygodzice"
"3671300"|"000000131834"|"G"|"1293236"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3017052"|"Przygodzice - gmina wiejska"|"Wrocławska"|"38"|""|"63-421"|""|"Przygodzice"
"3671353"|"000000131849"|"G"|"1293265"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3027092"|"Władysławów - gmina wiejska"|"Kaliska"|""|"4"|"62-710"|""|"Władysławów"
"3671354"|"000000131849"|"G"|"1293266"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"3027092"|"Władysławów - gmina wiejska"|"Kaliska"|""|"4"|"62-710"|""|"Władysławów"
"3671413"|"000000131871"|"G"|"1293305"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218093"|"Wadowice - gmina miejsko-wiejsk"|"Główna"|"4"|""|"34-123"|""|"Chocznia"
"3671414"|"000000131871"|"G"|"1293306"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218093"|"Wadowice - gmina miejsko-wiejsk"|"Główna"|"4"|""|"34-123"|""|"Chocznia"
"3671415"|"000000131871"|"G"|"1293307"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1218093"|"Wadowice - gmina miejsko-wiejsk"|"Główna"|"4"|""|"34-123"|""|"Chocznia"
"3671424"|"000000131875"|"G"|"1293313"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1219054"|"Wieliczka - miasto"|"Bolesława Szpunara"|"20"|""|"32-020"|""|"Wieliczka"
"3671425"|"000000131875"|"G"|"1293314"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1219054"|"Wieliczka - miasto"|"Bolesława Szpunara"|"20"|""|"32-020"|""|"Wieliczka"
"3671426"|"000000131875"|"G"|"1293315"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1219054"|"Wieliczka - miasto"|"Bolesława Szpunara"|"20"|""|"32-020"|""|"Wieliczka"
"3671447"|"000000131882"|"G"|"1293327"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1211032"|"Czarny Dunajec - gmina wiejska"|"Kamieniec Dolny"|"55"|""|"34-470"|""|"Czarny Dunajec"
"3671448"|"000000131882"|"G"|"1293328"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1211032"|"Czarny Dunajec - gmina wiejska"|"Kamieniec Dolny"|"55"|""|"34-470"|""|"Czarny Dunajec"
"3671455"|"000000131888"|"G"|"1293334"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1261011"|"Kraków - gmina miejska"|"Strzelców"|"15"|""|"31-422"|""|"Kraków"
"3671456"|"000000131888"|"G"|"1293335"|""|""|"Adres udzielania świadczeń"|"NIE"|"99"|"97 (99) - indywidualna specjalistyczna praktyka pielęgniarska w dziedzinie"|"1261011"|"Kraków - gmina miejska"|"Strzelców"|"15"|""|"31-422"|""|"Kraków"
"3671457"|"000000131888"|"G"|"1293336"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1261011"|"Kraków - gmina miejska"|"Strzelców"|"15"|""|"31-422"|""|"Kraków"
"3671458"|"000000131888"|"G"|"1293337"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1261011"|"Kraków - gmina miejska"|"Strzelców"|"15"|""|"31-422"|""|"Kraków"
"3671494"|"000000131902"|"G"|"1293359"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1606052"|"Wilków - gmina wiejska"|"Główna"|"21"|""|"46-113"|""|"Pągów"
"3671495"|"000000131902"|"G"|"1293360"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1606052"|"Wilków - gmina wiejska"|"Główna"|"21"|""|"46-113"|""|"Pągów"
"3671496"|"000000131902"|"G"|"1293361"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1606052"|"Wilków - gmina wiejska"|"Główna"|"21"|""|"46-113"|""|"Pągów"
"3671497"|"000000131902"|"G"|"1293362"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1606052"|"Wilków - gmina wiejska"|"Główna"|"21"|""|"46-113"|""|"Pągów"
"3671707"|"000000131992"|"G"|"1293507"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214054"|"Proszowice - miasto"|"3 Maja"|"70"|""|"32-100"|""|"Proszowice"
"3671708"|"000000131992"|"G"|"1293508"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214054"|"Proszowice - miasto"|"3 Maja"|"70"|""|"32-100"|""|"Proszowice"
"3671709"|"000000131992"|"G"|"1293509"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214054"|"Proszowice - miasto"|"3 Maja"|"70"|""|"32-100"|""|"Proszowice"
"3671710"|"000000131992"|"G"|"1293510"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214054"|"Proszowice - miasto"|"3 Maja"|"70"|""|"32-100"|""|"Proszowice"
"3671711"|"000000131992"|"G"|"1293511"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214054"|"Proszowice - miasto"|"3 Maja"|"70"|""|"32-100"|""|"Proszowice"
"3671732"|"000000131999"|"G"|"1293523"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214055"|"Proszowice - obszar wiejski"|""|"1"|""|"32-112"|""|"Klimontów"
"3671733"|"000000131999"|"G"|"1293524"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1214055"|"Proszowice - obszar wiejski"|""|"1"|""|"32-112"|""|"Klimontów"
"3671858"|"000000132048"|"G"|"1293597"|""|""|"Adres udzielania świadczeń"|"NIE"|"98"|"97 (98) - indywidualna praktyka pielęgniarska"|"1211011"|"Nowy Targ - gmina miejska"|"Hologówka"|"180"|""|"34-452"|""|"Ochotnica Dolna"
